"x","Deccan","Kachi Plain","Kansai","Konya Plain","Latium","Middle Yellow River Valley","Niger Inland Delta","Orkhon Valley","Paris Basin","Sogdiana","Susiana","Upper Egypt","Mean","Lower","Upper"
-8000,NA,NA,NA,0.143823364353022,NA,NA,NA,NA,NA,NA,NA,NA,0.143823364353022,NA,NA
-7900,NA,NA,NA,0.143823364353022,NA,NA,NA,NA,NA,NA,NA,NA,0.143823364353022,NA,NA
-7800,NA,NA,NA,0.143823364353022,NA,NA,NA,NA,NA,NA,NA,NA,0.143823364353022,NA,NA
-7700,NA,NA,NA,0.143823364353022,NA,NA,NA,NA,NA,NA,NA,NA,0.143823364353022,NA,NA
-7600,NA,NA,NA,0.143823364353022,NA,NA,NA,NA,NA,NA,NA,NA,0.143823364353022,NA,NA
-7500,NA,NA,NA,0.143823364353022,NA,NA,NA,NA,NA,NA,NA,NA,0.143823364353022,NA,NA
-7400,NA,NA,NA,0.143823364353022,NA,NA,NA,NA,NA,NA,NA,NA,0.143823364353022,NA,NA
-7300,NA,NA,NA,0.143823364353022,NA,NA,NA,NA,NA,NA,NA,NA,0.143823364353022,NA,NA
-7200,NA,NA,NA,0.143823364353022,NA,NA,NA,NA,NA,NA,NA,NA,0.143823364353022,NA,NA
-7100,NA,NA,NA,0.143823364353022,NA,NA,NA,NA,NA,NA,NA,NA,0.143823364353022,NA,NA
-7000,NA,0.18169133837872,NA,0.143823364353022,NA,NA,NA,NA,NA,NA,NA,NA,0.162757351365871,0.125646736820687,0.199867965911055
-6900,NA,0.18169133837872,NA,0.143823364353022,NA,NA,NA,NA,NA,NA,NA,NA,0.162757351365871,0.125646736820687,0.199867965911055
-6800,NA,0.18169133837872,NA,0.143823364353022,NA,NA,NA,NA,NA,NA,NA,NA,0.162757351365871,0.125646736820687,0.199867965911055
-6700,NA,0.18169133837872,NA,0.143823364353022,NA,NA,NA,NA,NA,NA,NA,NA,0.162757351365871,0.125646736820687,0.199867965911055
-6600,NA,0.18169133837872,NA,0.143823364353022,NA,NA,NA,NA,NA,NA,NA,NA,0.162757351365871,0.125646736820687,0.199867965911055
-6500,NA,0.18169133837872,NA,0.143823364353022,NA,NA,NA,NA,NA,NA,NA,NA,0.162757351365871,0.125646736820687,0.199867965911055
-6400,NA,0.18169133837872,NA,0.143823364353022,NA,NA,NA,NA,NA,NA,NA,NA,0.162757351365871,0.125646736820687,0.199867965911055
-6300,NA,0.18169133837872,NA,0.143823364353022,NA,NA,NA,NA,NA,NA,NA,NA,0.162757351365871,0.125646736820687,0.199867965911055
-6200,NA,0.18169133837872,NA,0.143823364353022,NA,NA,NA,NA,NA,NA,NA,NA,0.162757351365871,0.125646736820687,0.199867965911055
-6100,NA,0.18169133837872,NA,0.143823364353022,NA,NA,NA,NA,NA,NA,NA,NA,0.162757351365871,0.125646736820687,0.199867965911055
-6000,NA,0.18169133837872,NA,0.143823364353022,NA,NA,NA,NA,NA,NA,NA,NA,0.162757351365871,0.125646736820687,0.199867965911055
-5900,NA,0.18169133837872,NA,0.143823364353022,NA,NA,NA,NA,NA,NA,NA,NA,0.162757351365871,0.125646736820687,0.199867965911055
-5800,NA,0.18169133837872,NA,0.143823364353022,NA,NA,NA,NA,NA,NA,NA,NA,0.162757351365871,0.125646736820687,0.199867965911055
-5700,NA,0.18169133837872,NA,0.143823364353022,NA,NA,NA,NA,NA,NA,NA,NA,0.162757351365871,0.125646736820687,0.199867965911055
-5600,NA,0.18169133837872,NA,0.143823364353022,NA,NA,NA,NA,NA,NA,0.150335056688893,NA,0.158616586473545,0.135705154313615,0.181528018633475
-5500,NA,0.18169133837872,NA,0.143823364353022,NA,NA,NA,NA,NA,NA,0.150335056688893,NA,0.158616586473545,0.135705154313615,0.181528018633475
-5400,NA,0.18169133837872,NA,0.153518314500867,NA,NA,NA,NA,NA,NA,0.150335056688893,NA,0.161848236522827,0.142318766589709,0.181377706455945
-5300,NA,0.18169133837872,NA,0.153518314500867,NA,NA,NA,NA,NA,NA,0.150335056688893,NA,0.161848236522827,0.142318766589709,0.181377706455945
-5200,NA,0.18169133837872,NA,0.153518314500867,NA,NA,NA,NA,NA,NA,0.150335056688893,NA,0.161848236522827,0.142318766589709,0.181377706455945
-5100,NA,0.18169133837872,NA,0.153518314500867,NA,NA,NA,NA,NA,NA,0.150335056688893,NA,0.161848236522827,0.142318766589709,0.181377706455945
-5000,NA,0.165335852009479,NA,0.194328974244638,NA,NA,NA,NA,NA,NA,0.151429542825745,NA,0.170364789693287,0.145596873099834,0.195132706286741
-4900,NA,0.165335852009479,NA,0.194328974244638,NA,NA,NA,NA,NA,NA,0.151429542825745,NA,0.170364789693287,0.145596873099834,0.195132706286741
-4800,NA,0.165335852009479,NA,0.194328974244638,NA,NA,NA,NA,NA,NA,0.205052965586959,NA,0.188239263947025,0.164988241076586,0.211490286817465
-4700,NA,0.165335852009479,NA,0.194328974244638,NA,NA,NA,NA,NA,NA,0.205052965586959,NA,0.188239263947025,0.164988241076586,0.211490286817465
-4600,NA,0.165335852009479,NA,0.194328974244638,NA,NA,NA,NA,NA,NA,0.205052965586959,NA,0.188239263947025,0.164988241076586,0.211490286817465
-4500,NA,0.165335852009479,NA,0.194328974244638,NA,NA,NA,NA,NA,NA,0.205052965586959,NA,0.188239263947025,0.164988241076586,0.211490286817465
-4400,NA,0.165335852009479,NA,0.216141700054085,NA,NA,NA,NA,NA,NA,0.205052965586959,NA,0.195510172550174,0.165281083313575,0.225739261786774
-4300,NA,0.165335852009479,NA,0.216141700054085,NA,NA,NA,NA,NA,NA,0.205052965586959,NA,0.195510172550174,0.165281083313575,0.225739261786774
-4200,NA,0.165335852009479,NA,0.216141700054085,NA,NA,NA,NA,NA,NA,0.205052965586959,NA,0.195510172550174,0.165281083313575,0.225739261786774
-4100,NA,0.165335852009479,NA,0.216141700054085,NA,NA,NA,NA,NA,NA,0.205052965586959,NA,0.195510172550174,0.165281083313575,0.225739261786774
-4000,NA,0.165335852009479,NA,0.216141700054085,NA,NA,NA,NA,NA,NA,0.205052965586959,NA,0.195510172550174,0.165281083313575,0.225739261786774
-3900,NA,0.165335852009479,NA,NA,NA,0.232113294631138,NA,NA,NA,NA,0.205052965586959,NA,0.200834037409192,0.162825595532684,0.2388424792857
-3800,NA,0.165335852009479,NA,NA,NA,0.232113294631138,NA,NA,NA,NA,0.222243682252784,NA,0.2065642762978,0.165776342896694,0.247352209698907
-3700,NA,0.165335852009479,NA,NA,NA,0.232113294631138,NA,NA,NA,NA,0.222243682252784,NA,0.2065642762978,0.165776342896694,0.247352209698907
-3600,NA,0.165335852009479,NA,NA,NA,0.232113294631138,NA,NA,NA,NA,0.222243682252784,NA,0.2065642762978,0.165776342896694,0.247352209698907
-3500,NA,0.244742652568989,NA,NA,NA,0.232113294631138,NA,NA,NA,NA,0.206973099238475,NA,0.227943015479534,0.206185596708035,0.249700434251033
-3400,NA,0.244742652568989,NA,0.256013626918214,NA,0.232113294631138,NA,NA,NA,NA,0.206973099238475,NA,0.234960668339204,0.214323768230618,0.25559756844779
-3300,NA,0.244742652568989,NA,0.256013626918214,NA,0.232113294631138,NA,NA,NA,NA,0.206973099238475,NA,0.234960668339204,0.214323768230618,0.25559756844779
-3200,NA,0.244742652568989,NA,0.256013626918214,NA,0.232113294631138,NA,NA,NA,NA,0.206973099238475,NA,0.234960668339204,0.214323768230618,0.25559756844779
-3100,NA,0.244742652568989,NA,0.256013626918214,0.167919121018721,0.232113294631138,NA,NA,0.23845912223631,NA,0.206973099238475,NA,0.224370152768641,0.198654584354782,0.2500857211825
-3000,NA,0.244742652568989,NA,0.256013626918214,0.167919121018721,0.232113294631138,NA,NA,0.23845912223631,0.289181020955113,0.206973099238475,NA,0.233628848223851,0.20531515011253,0.261942546335173
-2900,NA,0.244742652568989,NA,0.256013626918214,0.167919121018721,0.232113294631138,NA,NA,0.23845912223631,0.289181020955113,0.253915661384648,NA,0.240334928530448,0.213030614409696,0.2676392426512
-2800,NA,0.244742652568989,NA,0.256013626918214,0.167919121018721,0.232113294631138,NA,NA,0.23845912223631,0.289181020955113,0.246384910841543,NA,0.23925910702429,0.212217238649223,0.266300975399356
-2700,NA,0.252403171033666,NA,0.256013626918214,0.167919121018721,0.232113294631138,NA,NA,0.23845912223631,0.289181020955113,0.246384910841543,NA,0.240353466804958,0.21308539244517,0.267621541164745
-2600,NA,0.252403171033666,NA,0.256013626918214,0.167919121018721,0.232113294631138,NA,NA,0.23845912223631,0.289181020955113,0.246384910841543,NA,0.240353466804958,0.21308539244517,0.267621541164745
-2500,NA,0.252403171033666,NA,0.256013626918214,0.167919121018721,0.232113294631138,NA,NA,0.23845912223631,0.289181020955113,0.285490764091444,NA,0.245940017269229,0.21583038427086,0.276049650267598
-2400,0.194400570243451,0.252403171033666,NA,0.256013626918214,0.167919121018721,0.232113294631138,NA,NA,0.23845912223631,0.289181020955113,0.285490764091444,NA,0.239497586391007,0.210525396564887,0.268469776217127
-2300,0.194400570243451,0.252403171033666,NA,0.256013626918214,0.167919121018721,0.232113294631138,NA,NA,0.23845912223631,0.289181020955113,0.285490764091444,NA,0.239497586391007,0.210525396564887,0.268469776217127
-2200,0.194400570243451,0.252403171033666,NA,0.256013626918214,0.167919121018721,0.232113294631138,NA,NA,0.23845912223631,0.289181020955113,0.285490764091444,NA,0.239497586391007,0.210525396564887,0.268469776217127
-2100,0.194400570243451,0.252403171033666,NA,0.256013626918214,0.167919121018721,0.232113294631138,NA,NA,0.233499317313397,0.289181020955113,0.30242541295172,NA,0.240994441883178,0.209896407793398,0.272092475972957
-2000,0.194400570243451,0.6744776040564,NA,0.256013626918214,0.167919121018721,0.232113294631138,NA,NA,0.233499317313397,0.289181020955113,0.30242541295172,NA,0.293753746011019,0.182753679849756,0.404753812172283
-1900,0.194400570243451,0.6744776040564,NA,0.256013626918214,0.167919121018721,0.530199478312564,NA,0.331664290976435,0.233499317313397,0.289181020955113,0.30242541295172,NA,0.331086715860668,0.222594248412764,0.439579183308572
-1800,0.194400570243451,0.6744776040564,NA,0.256013626918214,0.167919121018721,0.530199478312564,NA,0.331664290976435,0.233499317313397,0.289181020955113,0.30242541295172,NA,0.331086715860668,0.222594248412764,0.439579183308572
-1700,0.194400570243451,0.6744776040564,NA,0.256013626918214,0.167919121018721,0.530199478312564,NA,0.331664290976435,0.233499317313397,0.289181020955113,0.254924784912123,NA,0.325808868300713,0.216159857591024,0.435457879010402
-1600,0.194400570243451,0.6744776040564,NA,0.256013626918214,0.167919121018721,0.530199478312564,NA,0.331664290976435,0.233499317313397,0.289181020955113,0.486789943738966,NA,0.351571663725918,0.238351511660689,0.464791815791147
-1500,0.194400570243451,0.6744776040564,NA,0.256013626918214,0.167919121018721,0.530199478312564,NA,0.331664290976435,0.233499317313397,0.222410436558774,0.540399180707555,0.150143703637856,0.330112732974337,0.215754633116923,0.44447083283175
-1400,0.194400570243451,0.6744776040564,NA,0.370197061115286,0.167919121018721,0.530199478312564,NA,0.331664290976435,0.233499317313397,0.222410436558774,0.565163642435949,0.150143703637856,0.344007522566883,0.228680465204434,0.459334579929333
-1300,0.194400570243451,0.268933948173574,NA,0.370197061115286,0.115385067410227,0.530199478312564,0.106688630754656,0.331664290976435,0.233499317313397,0.222410436558774,0.574135762323299,0.150143703637856,0.281605296983593,0.188762488515628,0.374448105451558
-1200,0.194400570243451,0.268933948173574,NA,0.370197061115286,0.115385067410227,0.530199478312564,0.106688630754656,0.331664290976435,0.233499317313397,0.222410436558774,0.588385473152118,0.150143703637856,0.282900725240758,0.188468790053318,0.377332660428198
-1100,0.194400570243451,0.268933948173574,NA,0.370197061115286,0.115385067410227,0.530199478312564,0.106688630754656,0.331664290976435,0.233499317313397,0.222410436558774,0.580388741083646,0.150143703637856,0.28217374959817,0.188638771322937,0.375708727873402
-1000,0.194400570243451,0.268933948173574,NA,0.370197061115286,0.115385067410227,0.530199478312564,0.216533233271537,0.331664290976435,0.233499317313397,0.222410436558774,0.564319180952834,0.150143703637856,0.290698753451449,0.204268603503422,0.377128903399476
-900,0.20290338745786,0.268933948173574,0.243212299369006,0.370197061115286,0.115385067410227,0.530199478312564,0.216533233271537,0.339794329229494,0.18082620411827,0.164165528706385,0.553924988156366,0.187712288553124,0.281148984489474,0.201196798497203,0.361101170481746
-800,0.20290338745786,0.334590985311823,0.243212299369006,0.370197061115286,0.115385067410227,0.530199478312564,0.216533233271537,0.339794329229494,0.263335145697529,0.164165528706385,0.617335308491869,0.320032576043335,0.309807033368076,0.2272579599507,0.392356106785453
-700,0.20290338745786,0.334590985311823,0.243212299369006,0.370197061115286,0.165625292293562,0.593079726861812,0.318731367928995,0.461546516076346,0.276158996365065,0.164165528706385,0.617335308491869,0.366676596946608,0.342851922243718,0.2573309193047,0.428372925182736
-600,0.299287591462997,0.334590985311823,0.243212299369006,0.370197061115286,0.165625292293562,0.593079726861812,0.318731367928995,0.461546516076346,0.305137198910761,0.164165528706385,0.617335308491869,0.407512908750685,0.356701815439961,0.274548337988028,0.438855292891893
-500,0.299287591462997,0.334590985311823,0.243212299369006,0.370197061115286,0.193900475978989,0.679221521959799,0.318731367928995,0.469248159998215,0.354292805480074,0.267373921493551,0.617335308491869,0.4277483723607,0.381261655912609,0.298526340855275,0.463996970969942
-400,0.299287591462997,0.334590985311823,0.243212299369006,0.600099782919487,0.193900475978989,0.679221521959799,0.318731367928995,0.434177926805747,0.354292805480074,0.38436887382129,0.687749844661351,0.449982780030401,0.41496802131083,0.322751200172681,0.507184842448979
-300,0.299287591462997,0.334590985311823,0.487759567495226,0.600099782919487,0.201720114564399,0.679221521959799,0.318731367928995,0.434177926805747,0.395889877409174,0.424281437000727,0.687749844661351,0.457167653315664,0.443389805902949,0.357870645248659,0.528908966557239
-200,0.313174023232344,0.334590985311823,0.55926179795174,0.600099782919487,0.553570721497009,0.679221521959799,0.396232114225274,0.443946557276718,0.477632462539168,0.294546595528847,0.687749844661351,0.612853247946357,0.496073304587493,0.416932856014086,0.5752137531609
-100,0.313174023232344,0.334590985311823,0.581915689747176,0.600099782919487,0.572082642353812,0.727691392353312,0.555404805052866,0.443946557276718,0.525348741222509,0.294546595528847,0.687749844661351,0.612853247946357,0.52078369230055,0.439342826237438,0.602224558363662
0,0.883315709288539,0.898316422954626,0.762643330507643,0.681794539289774,0.619773241216193,0.739481650431604,0.731592979415815,0.554665981296703,0.57327918609904,0.898316422954626,0.749806451622335,0.605393480001478,0.724864949589865,0.65521150688943,0.794518392290299
100,0.313174023232344,0.896416979200334,0.767158986680564,0.704397170401899,0.627298396594847,0.761398591792707,0.731592979415815,0.620375233529407,0.954347690593455,0.896416979200334,0.761329427794314,0.614155801167182,0.720671854966934,0.62440785011523,0.816935859818637
200,0.772861985829682,0.883315709288539,0.827803517248471,0.695545114615251,0.69321690096137,0.770766369752461,0.732821579278308,0.618980322523296,0.958858580422835,0.870975775311104,0.785988979335069,0.615195541629257,0.76886086468297,0.709301810985533,0.828419918380408
300,0.772980831644477,0.883315709288539,0.83012612712471,0.713148658292612,0.77535846093966,0.773843974551961,0.731820504744083,0.649312530249103,0.957597786268079,0.783887009864332,0.757656373804882,0.711014835043187,0.778338566817969,0.731948281374133,0.824728852261805
400,0.774562373936018,0.798323544334734,0.827795547905885,0.714536155934411,0.837267871341141,0.705018237193256,0.783669654678284,0.649312530249103,0.96382060489862,0.713838604650188,0.747729219318389,0.711014835043187,0.768907431623601,0.722056832681733,0.815758030565469
500,0.776191219027,0.849088856886179,0.829794071080068,0.62894870302034,0.954347690593455,0.705018237193256,0.831304330330403,0.811795012871657,NA,0.637318928268372,0.719614114787295,0.711014835043187,0.768585090827383,0.710359217517189,0.826810964137577
600,0.789954721937812,0.826784028296752,0.821077897252732,0.62894870302034,0.958858580422835,0.705018237193256,0.831304330330403,0.811795012871657,0.781236810286449,0.826784028296752,0.719143964989106,0.719641283528821,0.785045633202243,0.73762149706721,0.832469769337276
700,NA,0.823461955101958,0.819448967324719,0.620159292828301,0.957597786268079,0.75626809510832,0.76623255739274,0.310829265893555,0.778999187186378,0.823461955101958,0.705118337936122,0.719641283528821,0.734656243970086,0.637563311460177,0.831749176479996
800,0.719156171604549,0.815557647207811,0.828244350936372,0.642940974603716,0.96382060489862,0.799980198504158,NA,0.929063341529657,0.769806659489801,0.815557647207811,0.723441632730028,0.615373208198853,0.783903857901034,0.720809248724502,0.846998467077566
900,0.826168506202843,0.828906250266457,0.759397184129519,0.642940974603716,0.959249955485039,0.901419345089813,NA,0.693274456063213,0.811623379384673,0.828906250266457,0.703761536228978,0.743049162001003,0.790790636338337,0.735537645766916,0.846043626909759
1000,0.833962673048459,0.828107487933915,0.840561219325753,0.769919062938657,0.861357521043409,0.907037948436504,NA,0.693274456063213,0.769693810782458,0.828107487933915,0.750962162276422,0.747966884282478,0.802813701278653,0.766461432159451,0.839165970397855
1100,0.819505948903166,0.887148700531109,0.922037710336973,0.898316422954626,0.771773098237269,0.907696783563073,NA,0.672717329005563,0.739307616246688,0.742724248891554,0.750962162276422,0.748732410752908,0.805538402881759,0.755119011929975,0.855957793833543
1200,0.820617970919408,0.851403316689674,0.923945526470675,0.896416979200334,0.791406029666354,0.89577390216626,NA,0.730901265557231,0.707966105715386,0.673536611684051,0.750962162276422,0.693324807620918,0.794204970724247,0.741471602989126,0.846938338459367
1300,0.857828357081104,0.875318762761061,NA,0.767934625045069,0.786879462470499,0.848954089519433,NA,0.994808783885262,0.849152901667529,0.875318762761061,0.703835496208842,0.693324807620918,0.825335604902078,0.769567743463165,0.88110346634099
1400,NA,0.758030218433847,NA,0.79280483069444,0.781617326249403,0.896516130202567,NA,0.998990891702893,0.847085661992532,0.858463263918057,0.703835496208842,0.77622442876168,0.823729805351585,0.766472740524185,0.880986870178984
1500,0.794683189237034,0.737866748253829,NA,0.71011283912705,0.75457423633648,0.837324973514676,NA,NA,0.843791212764112,0.827825005739663,0.737848573161118,0.782859299126314,0.780765119695586,0.748972678479869,0.812557560911304
1600,0.709882014301727,0.711146533229277,NA,0.954347690593455,0.74679695089962,0.855858675756,NA,NA,0.890457471732232,0.809979498456283,0.652742776794878,0.783799348931205,0.79055677341052,0.727206647639707,0.853906899181332
1700,0.831831017977246,0.842267033234561,NA,0.958858580422835,0.762351123780511,0.878282078142611,NA,NA,0.926749299347248,0.827965400490955,0.898316422954626,0.791983969117356,0.857622769496439,0.816124749359824,0.899120789633053
1800,0.842911223987024,0.926846023376003,NA,0.957597786268079,0.762351123780511,0.909579503961483,NA,NA,0.972313837480935,0.750145971834777,0.896416979200334,0.789536012386503,0.867522051363961,0.812498535124064,0.922545567603858
1900,0.848151445072186,0.737220756519511,NA,0.96382060489862,0.740944467803904,0.900836008920374,NA,NA,NA,0.876015019592707,0.870975775311104,0.742888565683297,0.835106580475213,0.775974884139964,0.894238276810462
2000,0.901956552627551,0.740530804559854,NA,0.933003283074439,0.736949362060454,0.898521631916728,NA,NA,NA,0.838099585668004,0.79280483069444,0.738327788696821,0.822524229912286,0.766013717150983,0.87903474267359
2100,NA,0.82826370385761,NA,0.94304622914823,0.818938785007273,0.968117532775594,NA,NA,NA,0.792923720669319,0.831386439052543,0.738327788696821,0.845857742743913,0.785369802061937,0.906345683425889
2200,NA,0.901956552627551,NA,0.922307149313765,0.826735992818924,0.974835179670051,NA,NA,NA,0.801650861402648,0.849088856886179,0.753740382074874,0.861473567827713,0.805107255170552,0.917839880484874
2300,NA,0.703976385624759,NA,0.863336186783741,0.830613700257038,0.922113195906827,NA,NA,NA,NA,0.809065521633634,0.759163970692705,0.814711493483117,0.753216164150847,0.876206822815387
2400,NA,NA,NA,0.868145617432582,NA,0.971847803595679,NA,NA,NA,NA,0.809065521633634,0.898316422954626,0.88684384140413,0.820482126782502,0.953205556025758
2500,NA,NA,NA,0.889948463465769,NA,0.923006569685124,NA,NA,NA,NA,0.815557647207811,0.806728187390133,0.858810216937209,0.803159547761519,0.914460886112899
2600,NA,NA,NA,0.899414313421125,NA,0.941232938352685,NA,NA,NA,NA,0.828906250266457,0.882127053112955,0.887920138788306,0.842336724499466,0.933503553077145
2700,NA,NA,NA,0.784536948223726,NA,0.956175415309895,NA,NA,NA,NA,0.86163837510631,0.879432419620153,0.870445789565021,0.801407988329087,0.939483590800955
2800,NA,NA,NA,0.784536948223726,NA,0.987041428315435,NA,NA,NA,NA,0.887148700531109,0.878534284003586,0.884315340268464,0.803206252928392,0.965424427608536
2900,NA,NA,NA,0.842417505673752,NA,0.994808783885262,NA,NA,NA,NA,0.851403316689674,0.954347690593455,0.910744324210536,0.836630583707704,0.984858064713368
3000,NA,NA,NA,0.815615552774517,NA,0.998990891702893,NA,NA,NA,NA,0.875318762761061,0.958858580422835,0.912195946915326,0.831386120958967,0.993005772871686
3100,NA,NA,NA,0.898512954129234,NA,NA,NA,NA,NA,NA,0.843693396539557,0.957597786268079,0.89993471231229,0.835472177119206,0.964397247505374
3200,NA,NA,NA,0.960008617685043,NA,NA,NA,NA,NA,NA,0.839226736446467,0.96382060489862,0.921018653010043,0.840833562039413,1.00120374398067
3300,NA,NA,NA,0.958498189462348,NA,NA,NA,NA,NA,NA,0.869911548886214,0.933003283074439,0.920471007141,0.868865634206544,0.972076380075457
3400,NA,NA,NA,0.954207519881055,NA,NA,NA,NA,NA,NA,0.8477010406408,0.94304622914823,0.914984929890028,0.848745001202808,0.981224858577249
3500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.842417505673752,0.922307149313765,0.882362327493758,0.804070476726546,0.960654178260971
3600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.876015019592707,0.851403316689674,0.86370916814119,0.839589699296218,0.887828636986163
3700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.823617501925489,0.875318762761061,0.849468132343275,0.798800896724414,0.900135367962136
3800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.862439935823584,0.814259885839798,0.838349910831691,0.791133461847581,0.885566359815801
3900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.862439935823584,0.880309928679805,0.871374932251694,0.853862339252598,0.888887525250791
4000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.861210329112786,0.861210329112786,NA,NA
4100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.854414293897396,0.854414293897396,NA,NA
4200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.894468707960544,0.894468707960544,NA,NA
4300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.89566048388741,0.89566048388741,NA,NA
4400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.888725047963912,0.888725047963912,NA,NA
4500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.960008617685043,0.960008617685043,NA,NA
4600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.958498189462348,0.958498189462348,NA,NA
